0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Turkic_Probability,Prediction
Italy_Medieval_o2.SG:VK537_noUDG.SG,0.101303,0.148267,-0.005657,-0.038437,0.011694,-0.014223,0.00752,0.003231,0.007567,0.017495,0.0,0.004496,-0.00223,-0.00055,-0.007329,-0.002652,0.007041,0.00038,0.008296,0.004502,0.004118,-0.005193,-0.002095,0.001084,0.003832,1.097979e-06,Not Turkic
Italy_Medieval.SG:VK534_noUDG.SG,0.105855,0.144205,-0.005657,-0.042636,0.014156,-0.015897,0.00141,-0.002308,0.003886,0.014579,0.00065,-0.000749,-0.001189,-0.003578,-0.012215,-0.002254,0.008996,-0.00076,0.000377,0.002251,0.000499,0.002473,-0.002465,-0.00012,0.002634,2.7254487e-07,Not Turkic
Italy_Medieval.SG:VK535_noUDG.SG,0.103579,0.137096,-0.006034,-0.036499,0.01908,-0.012271,-0.00141,-0.003692,0.004909,0.020775,0.005359,0.001948,-0.001487,-0.004542,-0.003936,0.004906,0.000652,0.001267,0.002765,-0.01038,-0.007362,0.000742,0.005423,-0.010965,-0.003592,5.1119628e-06,Not Turkic
Italy_Medieval.SG:VK536_noUDG.SG,0.110408,0.14319,0.009805,-0.031654,0.01508,-0.008088,0.000235,0.002077,0.001841,0.024237,0.004709,0.009891,-0.015758,-0.004542,-0.003664,-0.002387,0.001434,-0.00152,-0.003897,-0.000625,-0.006114,0.011129,0.003697,0.000361,-0.004311,6.962178e-08,Not Turkic
Italy_Mesolithic.SG:R11.SG,0.112685,0.109677,0.200251,0.20446,0.171109,0.063308,0.019741,0.040844,0.107375,0.029158,-0.020461,-0.011839,0.015312,-0.012661,0.075732,0.06709,0.005867,0.015203,-0.012821,0.056652,0.113799,0.009521,-0.065568,-0.19328,0.021914,5.96639e-27,Not Turkic
Italy_Mesolithic.SG:R15.SG,0.12862,0.114755,0.205154,0.209305,0.17511,0.067492,0.016451,0.043152,0.114738,0.024784,-0.019649,-0.020382,0.019772,-0.00867,0.068132,0.064969,-0.004303,0.007728,-0.00993,0.067282,0.120912,0.015704,-0.056447,-0.200751,0.016765,1.4214412e-26,Not Turkic
Italy_Mesolithic.SG:R7.SG,0.125205,0.114755,0.201005,0.203168,0.17234,0.061914,0.016921,0.034383,0.106148,0.025878,-0.019487,-0.013638,0.009663,-0.016515,0.072339,0.071201,-0.001956,0.012922,-0.007039,0.065907,0.119289,0.011252,-0.061501,-0.198341,0.025986,3.3240145e-27,Not Turkic
Italy_North_BellBeaker_1:I1979,0.12862,0.159438,0.023381,-0.030039,0.044316,-0.020359,0.00141,-0.001846,0.018612,0.044283,0.009743,0.01109,-0.023786,-0.006468,-0.009772,0.016441,0.02386,0.0,0.00264,-0.008379,-0.002371,0.007419,-0.006039,-0.009037,0.000838,1.2668253e-10,Not Turkic
Italy_North_BellBeaker_2:I2477,0.125205,0.17264,0.032432,-0.057494,0.079092,-0.036814,0.00141,-0.000923,0.061766,0.083646,-0.001137,0.015436,-0.02334,-0.000413,-0.024158,-0.012331,-0.005215,-0.005321,0.007668,-0.02076,-0.002121,0.007419,-0.01405,-0.023979,-0.003353,4.2008616e-14,Not Turkic
Italy_North_BellBeaker_3:I2478,0.127482,0.142174,0.046009,-0.000323,0.047393,0.012829,-0.00047,-0.000462,0.021884,0.033896,0.000487,0.017085,-0.016353,-0.009221,0.005565,-0.014717,-0.020992,0.009628,0.008296,-0.007253,0.00836,0.005812,-0.008751,-0.002651,0.002395,3.833821e-09,Not Turkic
Italy_North_EarlyMedieval_Langobards_1:CL102,0.134311,0.141159,0.048649,0.013243,0.0397,0.014502,0.001175,0.004154,0.005318,0.014214,-0.002273,0.007044,-0.014271,-0.00523,0.008958,0.010607,0.007953,0.005828,0.002765,0.007379,0.007612,-0.003462,-0.002958,0.010483,-0.001676,2.9173186e-06,Not Turkic
Italy_North_EarlyMedieval_Langobards_1:CL146,0.12862,0.133034,0.064111,0.055233,0.041546,0.015339,-0.00094,0.007154,0.004909,-0.009476,-0.006171,0.001049,-0.017988,-0.010184,0.026465,-0.000663,-0.008866,0.00038,0.008925,0.009004,0.007736,0.00371,0.003697,0.019882,-0.001197,2.3492754e-07,Not Turkic
Italy_North_EarlyMedieval_Langobards_1:CL84,0.132035,0.137096,0.070899,0.04199,0.04647,0.018686,0.006815,0.007154,0.010022,-0.002005,-0.010068,0.008093,-0.013974,-0.009634,0.022394,0.008618,-0.004824,0.004561,0.005028,0.009004,0.004991,0.002102,-0.008504,0.016026,-0.002515,2.0011953e-07,Not Turkic
Italy_North_EarlyMedieval_Langobards_1:CL93,0.130897,0.138112,0.06675,0.055233,0.042777,0.01004,0.00799,0.011307,-0.002659,-0.006378,-0.006658,0.005245,-0.011893,-0.011973,0.03488,0.017369,-0.007953,0.002027,0.001634,0.004002,0.013227,0.009645,0.000739,0.011086,0.006945,3.674651e-08,Not Turkic
Italy_North_EarlyMedieval_Langobards_2:CL23,0.118376,0.14319,0.025267,-0.010982,0.023697,-0.001673,-0.003055,-0.007154,0.010635,0.020957,-0.004547,0.007643,-0.01442,-0.013349,0.00095,-0.011535,-0.016689,-0.000633,0.003645,-0.007629,0.001373,0.004451,-0.001972,0.002892,-0.001557,6.557846e-07,Not Turkic
Italy_North_EarlyMedieval_Langobards_2:CL36,0.114961,0.149283,0.024136,-0.020349,0.027697,-0.004741,-0.006345,-0.011538,0.005113,0.028793,-0.000325,0.003447,-0.012487,-0.003578,-0.004072,-0.009414,-0.014342,0.000127,0.001131,-0.003252,0.003993,-0.002968,0.006162,0.003856,0.001916,1.9515872e-07,Not Turkic
Italy_North_EarlyMedieval_Langobards_2:CL47,0.130897,0.14319,0.042992,0.009367,0.036622,0.000558,0.008225,-0.000231,0.011044,0.011481,0.0,0.007493,-0.006095,0.00234,0.011808,-0.004906,-0.001304,0.0019,0.002514,0.001876,0.003743,0.00507,0.000123,0.010845,0.003592,2.8754941e-06,Not Turkic
Italy_North_EarlyMedieval_Langobards_2:CL49_noUDG,0.126344,0.146236,0.030924,-0.004522,0.029852,0.004462,0.013866,-0.009,0.01084,0.007472,-0.006333,0.005395,-0.01888,-0.001789,0.004886,-0.003978,0.018123,0.004814,0.005405,0.012506,0.004742,-0.002102,0.003451,0.001807,0.008143,7.9703364e-07,Not Turkic
Italy_North_EarlyMedieval_Langobards_2:CL53,0.138864,0.137096,0.023759,0.02261,0.033852,0.011992,0.008225,0.004384,0.006749,0.010387,-0.008119,0.007943,-0.005054,-0.000688,-0.003257,0.001724,0.011213,0.00266,0.011061,-0.001,-0.000873,-0.001484,0.002835,0.005904,-0.000838,0.00010906663,Not Turkic
Italy_North_EarlyMedieval_Langobards_2:CL57,0.121791,0.142174,0.040352,0.011951,0.028928,0.003068,0.010105,-0.001154,0.008181,0.012392,-0.005196,0.006894,-0.013082,-0.001239,0.007872,-0.009414,-0.01708,0.002914,-0.000377,-0.003877,0.000374,-0.005441,-0.006655,0.011447,-0.001437,3.84914e-06,Not Turkic
Italy_North_EarlyMedieval_Langobards_2:CL63,0.127482,0.144205,0.049026,0.024548,0.040931,0.011713,0.00564,0.005538,0.002454,0.006378,-0.005521,0.0,-0.01115,0.00234,0.007465,-0.002387,-0.019558,0.001394,0.001634,-0.006878,0.004991,0.005564,0.00037,0.004458,0.005269,1.0428866e-05,Not Turkic
Italy_North_EarlyMedieval_Langobards_2:CL94,0.121791,0.144205,0.036204,0.003876,0.041238,0.005578,-0.00517,-0.000462,0.015953,0.027518,0.001949,0.008842,-0.01219,-0.013074,0.0,-0.00769,0.001043,-0.00152,0.004148,-0.004377,0.001872,0.00507,-0.001109,-0.004579,0.002395,7.440887e-08,Not Turkic
Italy_North_EarlyMedieval_Langobards_3:CL121,0.105855,0.151314,-0.000754,-0.037145,0.019696,-0.017849,0.00329,-0.006692,0.001841,0.028976,-0.008607,0.008243,-0.011893,-0.004679,-0.0019,-0.007027,-0.007171,0.004434,-0.003771,-0.004877,0.000873,0.002968,-0.00037,0.006025,-0.005389,2.2349936e-07,Not Turkic
Italy_North_EarlyMedieval_Langobards_3:CL25,0.104717,0.151314,-0.028661,-0.049096,0.002154,-0.017012,-0.001645,-0.007615,0.004704,0.016583,0.004222,0.007643,-0.008176,0.004817,-0.001629,-0.005834,0.006389,-0.005701,0.013198,0.000625,-0.005366,0.010016,0.00493,-0.001807,0.002754,2.799401e-08,Not Turkic
Italy_North_EarlyMedieval_Langobards_3:CL30,0.113823,0.149283,-0.026398,-0.057494,0.005539,-0.014781,0.002115,-0.001846,0.004704,0.013668,0.009094,0.002548,-0.010704,0.003578,-0.002307,0.000398,0.004694,0.002407,0.003142,-0.005628,0.001497,-0.008532,0.011832,0.000964,-0.002874,7.262655e-09,Not Turkic
Italy_North_EarlyMedieval_Langobards_3:CL38,0.100164,0.14319,-0.01697,-0.05491,0.004616,-0.011435,-0.004465,-0.006,-0.003886,0.015672,0.003085,0.006744,-0.006095,-0.004542,-0.013572,-0.003182,0.004563,0.00038,-0.003897,-0.000375,0.003619,0.007666,-0.002958,0.007953,0.010897,3.6825214e-09,Not Turkic
Italy_North_Remedello_C.SG:RISE487_noUDG.SG,0.125205,0.161469,0.04186,-0.046512,0.075091,-0.024821,-0.008695,0.012461,0.049495,0.096767,-0.01088,0.01154,-0.033597,-0.018166,-0.016422,0.001193,0.015255,0.001267,0.015209,-0.018384,0.009982,0.006677,-0.01935,-0.019641,-0.009221,9.212793e-14,Not Turkic
Italy_North_Remedello_C.SG:RISE489_noUDG.SG,0.121791,0.17264,0.042615,-0.061047,0.077861,-0.029841,-0.005875,0.004846,0.058698,0.080548,-0.005521,0.014387,-0.0333,-0.013487,-0.019679,-0.005171,0.006128,0.004687,0.014204,-0.007879,-0.004118,-0.003586,-0.013804,-0.027474,-0.010059,2.2496185e-11,Not Turkic
Italy_North_Remedello_EBA.SG:RISE486_noUDG.SG,0.113823,0.168578,0.027907,-0.045543,0.080015,-0.024821,-0.015746,-0.000692,0.06013,0.073441,0.007145,0.014387,-0.01219,-0.002752,-0.017644,-0.014983,0.001304,0.012542,-0.000754,-0.005753,-0.000374,-0.002226,-0.024526,-0.02892,-0.006347,7.0799265e-12,Not Turkic
Italy_North_Villabruna_HG:Villabruna_noUDG,0.121791,0.11577,0.18592,0.185726,0.156029,0.060798,0.017626,0.041537,0.093467,0.017859,-0.015752,-0.015886,0.020961,-0.005092,0.05361,0.064041,0.007562,0.004181,-0.00905,0.053401,0.099949,0.012489,-0.044123,-0.169904,0.018801,7.296229e-23,Not Turkic
Italy_Oetzi,0.121791,0.179749,0.026021,-0.069445,0.074783,-0.038487,-0.006815,0.003461,0.067902,0.112622,0.00065,0.021131,-0.040733,-0.017616,-0.033794,-0.010475,0.025295,-0.00038,0.022123,-0.014507,-0.012603,0.019537,-0.022185,-0.035909,0.010418,5.5179705e-18,Not Turkic
Italy_Ordona_Daunian.SG:ORD006.SG,0.114961,0.15436,0.039975,-0.010659,0.043393,-0.020917,-0.00188,0.004154,0.007158,0.051755,0.003735,0.010341,-0.01888,-0.00867,-0.005293,0.017502,0.014994,-0.000507,0.006285,-0.006628,-0.004243,-0.016569,-0.010723,0.011929,-0.014969,5.881043e-08,Not Turkic
Italy_Ordona_Daunian.SG:ORD009.SG,0.124067,0.151314,0.034318,-0.015827,0.033852,-0.003904,0.005405,-0.012923,0.01493,0.033714,-0.000325,0.008093,-0.012636,-0.009221,-0.004479,0.005171,0.021513,-0.000887,0.005908,-0.002876,0.002246,0.004946,-0.003451,-0.001807,-0.007664,1.3530456e-07,Not Turkic
Italy_Ordona_Daunian.SG:ORD014.SG,0.127482,0.149283,0.025267,-0.016796,0.028928,0.014223,-0.00188,-0.002538,0.026588,0.037358,-0.000325,-0.00045,-0.004014,-0.007156,-0.02348,-0.004773,-0.021383,0.010642,0.001508,0.01063,-0.004492,0.015951,0.006655,-0.005061,-0.001796,6.939968e-07,Not Turkic
Italy_Ordona_Medieval.SG:ORD010.SG,0.104717,0.152329,-0.008297,-0.057817,0.013849,-0.020359,-0.00282,-0.011769,0.002659,0.022415,0.002436,-0.004646,-0.005352,-0.008808,-0.005022,0.002519,0.00665,-0.003421,0.004274,0.002126,0.002995,0.001484,-0.005916,0.007591,-0.008742,2.4724523e-07,Not Turkic
Italy_PalazzoDellaCancelleria_Medieval_oAegean.SG:R1225.SG,0.108132,0.142174,-0.006788,-0.042959,0.009848,-0.017012,0.001645,-0.003231,0.003681,0.035536,0.001299,0.006444,-0.010406,-0.013212,-0.000271,0.005569,0.006258,0.003167,0.000377,0.0,0.000374,-0.001978,0.001725,-0.002771,-0.00467,7.444612e-07,Not Turkic
Italy_PalazzoDellaCancelleria_Medieval_oEurope.SG:R1223.SG,0.12862,0.136081,0.04978,0.028101,0.035699,0.008088,-0.003995,0.000923,0.009613,0.019499,-0.008931,0.008992,-0.013974,-0.007707,0.018187,0.004906,0.001695,0.007728,0.011941,0.00988,-0.002745,0.007914,-0.006902,0.007712,0.006227,4.024833e-06,Not Turkic
Italy_PalazzoDellaCancelleria_Roman_Medieval_possible.SG:R1291.SG,0.10927,0.144205,0.009805,-0.037468,0.012618,-0.009761,0.004465,-0.001846,-0.003272,0.027518,-0.002436,0.006894,-0.013231,0.00055,-0.006379,-0.003182,0.00326,0.002534,0.003645,-0.001376,-0.005615,0.006554,-0.002465,0.002169,0.005029,5.540452e-07,Not Turkic
Italy_PalazzoDellaCancelleria_Roman_Medieval_possible.SG:R1292.SG,0.10927,0.149283,-0.001131,-0.046189,0.008309,-0.018407,0.00517,-0.008077,0.014112,0.019317,-0.005034,0.002698,-0.005352,-0.001651,-0.006107,-0.001193,0.011213,0.004941,-0.005028,-0.002251,-0.009109,-0.008656,-0.007518,0.014098,-0.016286,1.6423708e-06,Not Turkic
Italy_PalazzoDellaCancelleria_Roman_Medieval_possible.SG:R1294.SG,0.126344,0.146236,0.048271,0.014212,0.043085,0.01004,0.00141,-0.004154,0.007567,0.023326,-0.004872,0.004046,-0.018434,-0.009496,0.001764,0.001591,-0.002217,-0.000887,0.006034,-0.000125,0.011355,0.005688,-0.000246,0.001446,-0.002634,2.7421606e-07,Not Turkic
Italy_PianSultano_BA.SG:R11102.SG,0.127482,0.155376,0.062979,0.008721,0.063396,0.001394,-0.003995,0.005538,0.028838,0.04155,-0.000487,0.009442,-0.027651,-0.012661,0.001764,-0.001061,-0.004433,0.003674,0.006034,0.004877,0.007612,0.007048,-0.004314,-0.005784,0.005508,1.5043269e-09,Not Turkic
Italy_PianSultano_BA.SG:R11104.SG,0.125205,0.146236,0.04186,-0.005491,0.053548,-0.011992,-0.002585,-0.005769,0.026384,0.046288,0.00406,0.010041,-0.018434,-0.011285,-0.000679,-0.015911,-0.014081,0.00038,-0.000628,-0.008254,0.006613,0.002349,-0.013064,-0.018316,0.000958,5.743181e-10,Not Turkic
Italy_PianSultano_BA.SG:R11105.SG,0.136588,0.156392,0.04186,-0.014858,0.060011,-0.00753,-0.00423,0.001385,0.02168,0.037723,0.007957,0.006894,-0.023191,-0.00867,0.000543,0.000928,0.007823,0.003041,0.007039,-0.002376,0.003369,0.000495,-0.006779,-0.00482,-0.008143,5.993808e-09,Not Turkic
Italy_PianSultano_BA.SG:R11107.SG,0.125205,0.156392,0.049026,-0.013566,0.05201,-0.004462,-0.002585,0.000923,0.022293,0.053031,0.000812,0.013488,-0.022894,-0.008808,-0.00475,-0.007823,-0.011213,0.003421,-0.000754,-0.006503,0.004866,0.00136,0.000246,-0.019159,0.003712,4.643833e-10,Not Turkic
Italy_Pompeii_Roman.SG:f1R.SG,0.097888,0.144205,-0.035449,-0.068476,0.003385,-0.018128,-0.00235,0.001385,0.00859,0.017859,0.016239,-0.000749,-0.000595,0.00523,0.003664,-0.016706,-0.00665,-0.000127,-0.006662,-0.009505,-0.007112,0.00371,0.001479,-0.006989,0.006466,1.6311308e-10,Not Turkic
Italy_ReginaMargherita_BA.SG:GCP003.SG,0.136588,0.158423,0.042615,-0.016796,0.044931,-0.017012,0.0047,-0.009692,0.031088,0.03426,-0.005359,0.0003,-0.008771,-0.012111,0.020494,0.015646,0.00352,-0.008361,0.003645,-0.003877,-0.004492,0.001237,-0.012941,-0.026389,0.010059,1.409437e-06,Not Turkic
Italy_Salapia_Daunian.SG:SAL003.SG,0.120652,0.168578,0.00792,-0.036499,0.037853,-0.01506,-0.014101,0.020538,0.01718,0.037541,-0.017051,0.008393,-0.031813,-0.007844,-0.007465,-0.012994,0.00326,-0.008615,0.006285,-0.009755,-0.000499,0.021392,0.012202,-0.00012,0.000479,4.6372017e-11,Not Turkic
Italy_Sardinia_BA_Nuragic_o:MA110_noUDG,0.124067,0.174671,0.046009,-0.045543,0.089555,-0.030678,-0.00141,0.002308,0.063402,0.102234,-0.002273,0.017984,-0.034935,-0.026836,-0.00855,0.002387,0.01017,0.003041,0.00088,-0.001876,-0.001123,0.003833,-0.008874,-0.025425,-0.007903,8.578034e-14,Not Turkic
Italy_Sardinia_BA_Nuragic_o:MA112_renamed_noUDG,0.12862,0.1635,0.04978,-0.041021,0.078784,-0.029841,0.00376,0.007615,0.038041,0.091665,-0.023384,0.011839,-0.015758,-0.012248,-0.013979,0.002121,0.004172,-0.000507,0.002514,-0.024387,-0.003494,0.007666,-0.011585,-0.030245,0.00455,4.2166024e-11,Not Turkic
Italy_Sardinia_BA_Nuragic_o:MA82_noUDG,0.126344,0.173656,0.042615,-0.046512,0.081861,-0.038208,-0.011751,0.006692,0.061153,0.098043,-0.006171,0.010041,-0.04103,-0.017203,-0.013301,-0.004508,0.01369,0.002534,0.001634,-0.010505,0.002246,0.00272,-0.018857,-0.028197,0.00491,2.9182045e-15,Not Turkic
Italy_Sardinia_BA_Nuragic:ORC001,0.133173,0.171624,0.040729,-0.063954,0.079092,-0.033188,-0.004935,0.000231,0.060335,0.095492,0.004547,0.013638,-0.029286,-0.011147,-0.016829,-0.012861,0.006258,0.004561,0.008296,-0.016258,0.001373,0.011747,-0.010599,-0.033137,-0.006586,7.445534e-15,Not Turkic
Italy_Sardinia_BA_Nuragic:ORC003,0.127482,0.174671,0.043746,-0.046835,0.085554,-0.034582,-0.003525,-0.004846,0.056449,0.091483,0.00065,0.020831,-0.03999,-0.012799,-0.014929,-0.002917,0.012647,0.004687,0.004274,-0.011756,0.007736,0.00136,-0.021322,-0.026751,-0.001557,7.379981e-16,Not Turkic
Italy_Sardinia_BA_Nuragic:ORC004,0.129758,0.177718,0.046009,-0.057494,0.080323,-0.029005,-0.00846,0.001385,0.059925,0.097132,0.005196,0.014837,-0.035679,0.000275,-0.019137,0.001989,0.011083,0.001774,0.001508,-0.014632,-0.002121,0.005193,-0.013188,-0.027835,-0.001557,8.015853e-15,Not Turkic
Italy_Sardinia_BA_Nuragic:ORC005,0.130897,0.175687,0.035826,-0.05491,0.077553,-0.030957,-0.001645,0.001615,0.05788,0.09859,-0.005034,0.016186,-0.03999,-0.012937,-0.021308,0.001989,0.029206,0.008615,0.003645,-0.00963,0.008485,0.015086,-0.012941,-0.029643,0.003592,2.0161514e-16,Not Turkic
Italy_Sardinia_BA_Nuragic:ORC006,0.127482,0.176702,0.039598,-0.061047,0.081554,-0.032072,-0.009635,-0.005538,0.058085,0.102417,-0.001949,0.020382,-0.037165,-0.010597,-0.014115,-0.001458,0.011604,0.003674,-0.003142,-0.003877,-0.003743,0.00136,-0.015652,-0.018436,0.002874,8.059084e-15,Not Turkic
Italy_Sardinia_BA_Nuragic:ORC007,0.132035,0.182795,0.036958,-0.060078,0.080323,-0.032072,-0.00423,-0.003461,0.05788,0.100777,-0.001299,0.016935,-0.029286,-0.010872,-0.017372,-0.00358,0.010431,-0.000127,0.005279,-0.002876,0.005366,0.001978,-0.011339,-0.03145,-0.006945,5.5970246e-14,Not Turkic
Italy_Sardinia_BA_Nuragic:ORC008,0.130897,0.17264,0.04714,-0.054587,0.081246,-0.037092,-0.0094,0.002308,0.058698,0.098225,-0.008769,0.012589,-0.031516,-0.000413,-0.017779,-0.014187,-0.004563,0.004814,0.00352,-0.015132,-0.006863,-0.002226,-0.008504,-0.026751,0.004071,1.0446817e-12,Not Turkic
Italy_Sardinia_BA_Nuragic:ORC009,0.127482,0.177718,0.042238,-0.052649,0.077861,-0.03263,-0.003995,0.000923,0.067084,0.098225,-0.006171,0.015736,-0.035084,-0.002752,-0.014386,-0.007955,0.01369,0.002027,0.008925,-0.005503,0.004367,0.002349,-0.013311,-0.028679,-0.004191,6.090585e-14,Not Turkic
Italy_Sardinia_BA_Nuragic:SUA003,0.121791,0.166547,0.044877,-0.039083,0.072321,-0.016733,-0.003055,-0.001385,0.055835,0.106608,-0.001461,0.013788,-0.034043,-0.01156,-0.015065,-0.010607,0.018384,0.016596,0.008422,-0.017008,0.006114,-0.002844,-0.01972,-0.040488,0.012574,5.847545e-15,Not Turkic
Italy_Sardinia_BA_Nuragic:SUA006,0.132035,0.179749,0.051666,-0.054587,0.083708,-0.019801,-0.001645,-0.000231,0.059925,0.098225,0.003248,0.016935,-0.035233,-0.03124,-0.013029,0.003845,0.026729,0.005321,0.009302,0.00025,0.001248,0.004328,-0.010723,-0.032053,-0.005508,2.4731004e-14,Not Turkic
Italy_Sardinia_C_BA.SG:R22.SG,0.134311,0.178733,0.036581,-0.051034,0.078168,-0.015339,-0.006815,-0.006,0.050313,0.095674,0.001949,0.02203,-0.02661,-0.021194,-0.018458,-0.00358,0.009257,0.0019,-0.00088,-0.004627,0.003619,-0.002597,-0.010969,-0.026751,0.007185,1.0984153e-14,Not Turkic
Italy_Sardinia_C_BA.SG:R27.SG,0.122929,0.173656,0.035826,-0.065569,0.079092,-0.036256,-0.002115,0.000923,0.05154,0.101688,0.001624,0.013188,-0.040287,-0.018166,-0.015336,0.011535,0.028815,0.001647,0.000628,-0.01138,0.002121,-0.000989,-0.011832,-0.023738,-0.006107,1.7048319e-15,Not Turkic
Italy_Sardinia_C_BA.SG:R29.SG,0.122929,0.179749,0.042992,-0.065246,0.090478,-0.036256,-0.002115,0.003692,0.066061,0.101323,0.00341,0.017085,-0.034638,-0.013212,-0.019815,-0.014187,0.019558,-0.000507,0.002011,-0.004627,0.004367,0.010634,-0.00912,-0.027233,0.000359,3.1102878e-17,Not Turkic
Italy_Sardinia_C_MonteClaro:I14675,0.127482,0.175687,0.043746,-0.05168,0.081861,-0.023148,0.00282,0.000462,0.060744,0.100959,0.007307,0.012739,-0.030178,-0.015689,-0.015472,-0.011668,0.012908,0.00152,0.006913,-0.005378,0.010981,-0.002473,-0.016269,-0.023979,-0.001676,9.139591e-16,Not Turkic
Italy_Sardinia_C_MonteClaro:I14676,0.126344,0.178733,0.053174,-0.044897,0.080015,-0.030678,-0.002115,0.004846,0.056449,0.091847,0.000487,0.009292,-0.023042,-0.018579,-0.00855,0.010475,0.029076,0.005701,0.003897,-0.009254,0.008859,-0.00643,-0.01442,-0.025787,-0.000958,3.4876981e-13,Not Turkic
Italy_Sardinia_C_MonteClaro:I14677,0.12862,0.186857,0.042615,-0.069122,0.074783,-0.037929,-0.00188,-0.004154,0.05379,0.102052,-0.00406,0.019183,-0.036125,-0.021744,-0.022122,0.0118,0.026077,-0.004434,0.003394,-0.015257,-0.000499,-0.004946,-0.006902,-0.025666,-0.004311,2.1428536e-15,Not Turkic
Italy_Sardinia_C_MonteClaro:I14678,0.125205,0.175687,0.0445,-0.061047,0.074783,-0.034025,0.00047,-0.009,0.061766,0.096403,0.003248,0.013488,-0.031516,-0.004266,-0.011672,0.000928,0.016559,0.006334,0.007793,-0.009004,-0.001123,-0.00507,-0.007272,-0.025546,0.000359,6.1179593e-13,Not Turkic
Italy_Sardinia_C_o:MA89_noUDG,0.118376,0.171624,0.038466,-0.056525,0.084323,-0.032351,-0.009165,-0.003,0.064425,0.099501,0.004222,0.019333,-0.034192,-0.018717,-0.016015,-0.004906,0.01343,-0.000253,0.004148,-0.012756,-0.003119,0.003833,-0.014913,-0.029161,0.006227,6.8517914e-16,Not Turkic
Italy_Sardinia_C:FIL004,0.1161,0.175687,0.042238,-0.047481,0.072937,-0.038487,-0.00423,-0.002308,0.04295,0.108977,0.000162,0.028475,-0.041625,-0.026836,-0.016151,0.000928,0.024382,-0.011402,0.009427,-0.007754,0.001622,0.009521,-0.032907,-0.026028,-0.009939,1.8258576e-17,Not Turkic
Italy_Sardinia_C:I16164,0.125205,0.179749,0.043746,-0.055879,0.077553,-0.030678,-0.002115,-0.002308,0.053381,0.102599,-0.000162,0.018434,-0.038206,-0.027387,-0.025244,-0.00358,0.012908,0.006461,0.008799,-0.01088,-0.001996,0.009769,-0.005669,-0.023618,0.003473,1.8759592e-15,Not Turkic
Italy_Sardinia_C:SID006,0.125205,0.17264,0.055437,-0.067184,0.074475,-0.039324,0.005405,-0.009,0.071788,0.082188,-0.000812,0.017385,-0.020218,-0.004679,-0.019408,-0.023071,0.004955,-0.004434,-0.001634,-0.024512,-0.006114,-0.00136,-0.015776,-0.01458,0.015088,1.7479645e-16,Not Turkic
Italy_Sardinia_EarlyMedieval_o:COR002,0.124067,0.1635,0.026776,-0.050065,0.061858,-0.028447,-0.007755,-0.000692,0.047859,0.071072,-0.001624,0.017834,-0.027354,-0.023671,-0.010993,0.008221,0.027772,0.00228,-0.003771,-0.006628,-0.00025,0.001237,-0.002835,-0.019159,-0.000479,5.236355e-13,Not Turkic
Italy_Sardinia_EBA_Nuragic:ISC001,0.124067,0.167562,0.049026,-0.052003,0.081554,-0.030399,-0.005405,0.000923,0.06013,0.095674,-0.004709,0.010191,-0.029732,-0.028488,-0.019815,0.011138,0.027381,0.004687,0.006913,-0.004502,0.006988,0.000742,-0.006532,-0.028076,-0.003353,2.183903e-13,Not Turkic
Italy_Sardinia_EBA_o:MA78_noUDG,0.110408,0.182795,0.049026,-0.059432,0.067397,-0.014223,-0.012221,-0.007384,0.061766,0.102417,0.005359,0.018284,-0.033746,-0.023396,-0.011672,-0.011005,-0.001565,-0.007728,0.009302,-0.008754,0.018218,0.00643,-0.021075,-0.026871,-0.00467,7.794305e-17,Not Turkic
Italy_Sardinia_EBA_o:MA85_noUDG,0.120652,0.175687,0.037712,-0.051034,0.085554,-0.029841,-0.018331,-0.000923,0.067493,0.099683,-0.006008,0.009741,-0.044598,-0.006331,-0.019815,-0.014585,-0.01343,0.006334,-0.006788,-0.005503,0.002121,-0.009645,-0.006162,-0.027835,-0.003233,3.3564277e-14,Not Turkic
Italy_Sardinia_EBA_o:MA88_noUDG,0.124067,0.176702,0.044123,-0.038114,0.078168,-0.029562,-0.00282,-0.000231,0.056653,0.085104,-0.004222,0.016935,-0.02884,-0.013487,-0.014386,-0.001989,0.008084,0.012669,0.01169,-0.012381,0.001373,0.004699,-0.013927,-0.029884,0.000599,5.325669e-12,Not Turkic
Italy_Sardinia_EBA:I3743,0.124067,0.178733,0.039598,-0.054264,0.078476,-0.031236,-0.00329,0.007615,0.065039,0.093123,-0.006008,0.020382,-0.033003,-0.014313,-0.020901,-0.00716,0.001304,-0.005068,0.000126,-0.007253,0.001747,0.009398,-0.018487,-0.031932,0.004191,2.0507714e-15,Not Turkic
Italy_Sardinia_EBA:ISB001,0.133173,0.17264,0.040729,-0.052326,0.077245,-0.028447,-0.012221,-0.003231,0.050517,0.092211,-0.002273,0.014387,-0.0278,-0.013625,-0.017644,0.004641,0.028684,-0.003674,0.001257,0.001126,0.006114,-0.001978,-0.006286,-0.020485,-0.000838,5.5780335e-14,Not Turkic
