Kazakhstan_Central_Saka.SG:DA14_noUDG.SG,0.083091,-0.105615,0.057699,0.04845,-0.040931,0.006693,0.00235,0.006231,-0.004704,-0.027153,-0.015589,-0.005695,0.001487,-0.01968,0.007329,-0.005171,-0.001695,-0.006714,-0.010182,0.007879,-0.019965,0.004946,-0.007518,0.005422,0.005269
Kazakhstan_Central_Saka.SG:DA15_noUDG.SG,0.07057,-0.144205,0.070522,0.028747,-0.036622,-0.01004,0.012691,-0.000692,-0.012067,-0.022597,-0.018837,-0.005095,0.016501,-0.023946,0.015336,0.007292,0.003129,0.00152,-0.012067,0.005878,-0.02845,0.002349,-0.015283,0.00482,-0.006347
Kazakhstan_Central_Saka.SG:DA16_noUDG.SG,0.087644,-0.119832,0.057699,0.047481,-0.038469,0.006414,-0.007285,0.003692,-0.009408,-0.021686,-0.012666,-0.002398,0.008771,-0.02257,0.014115,0.012596,0.002086,-0.002027,0.003394,0.012756,-0.015348,0.011623,-0.000863,0.002892,-0.003353
Kazakhstan_Central_Steppe_EMBA.SG:EBA1_noUDG.SG,0.0774,-0.176702,0.089,0.11079,-0.080323,0.011713,-0.033372,-0.041998,-0.022702,-0.053395,0.0177,-0.007194,0.015312,-0.051196,0.015472,0.011668,-0.008475,-0.006208,0.002137,0.007379,-0.035063,0.007419,0.014173,0.009278,-0.008502
Kazakhstan_Central_Steppe_EMBA.SG:EBA2_noUDG.SG,0.083091,-0.153345,0.073539,0.123064,-0.079399,0.020638,-0.033842,-0.043383,-0.022293,-0.062507,0.016726,-0.002548,0.017393,-0.044452,0.022665,0.003978,-0.023991,0.000127,0.001508,-0.004127,-0.031569,0.006801,0.020952,0.015062,-0.006227
Kazakhstan_CentralSaka_o1.SG:DA10_noUDG.SG,0.086506,-0.113739,0.046009,0.041667,-0.027082,0.000558,-0.003525,-0.002538,-0.006545,-0.020228,-0.012017,0.002248,-0.005649,-0.030139,0.010586,0.019225,0.004433,-0.00152,-0.002263,0.006878,-0.021961,0.00779,-0.005916,0.004699,0.00934
Kazakhstan_CentralSaka_o2.SG:DA17_noUDG.SG,0.106994,0.051792,0.009428,0.060724,-0.044316,0.03012,0.013866,0.000462,-0.029042,-0.03426,0.000974,-0.00045,0.002676,-0.032204,0.022122,0.013789,0.013169,0.002154,-0.006536,0.001626,-0.010981,-0.000742,-0.002095,-0.006507,0.005149
Kazakhstan_CentralSaka_o2.SG:DA19_noUDG.SG,0.104717,0.049761,0.023381,0.058786,-0.024312,0.01757,0.00423,0.007846,-0.029042,-0.03991,0.006658,-0.003597,0.002676,-0.017203,0.013708,0.018165,0.005867,0.002154,-0.006411,-0.000875,-0.010856,0.003833,-0.009613,-0.009399,-0.007664
Kazakhstan_Chanchar_MBA:I11538,0.121791,0.106631,0.05506,0.087856,0.002462,0.027889,0.007285,0.007846,-0.018407,-0.028247,0.000487,0.002548,0.001933,-0.021882,0.017236,0.02254,0.000261,-0.000127,0.000628,-0.000375,0.006489,0.002844,0.008504,0.005784,-0.002155
Kazakhstan_Dali_EBA:I3447,0.104717,-0.043668,0.061471,0.153103,-0.090786,0.045459,-0.029376,-0.042921,-0.042745,-0.085651,0.015914,-0.002997,0.013677,-0.051746,0.034066,0.015646,-0.004563,0,-0.002137,0.003877,-0.028824,0.009892,0.017501,0.014098,0.00012
